timestamp_s,window_duration_s,device_major,device_minor,read_count,write_count,avg_read_speed_mbps,avg_write_speed_mbps,read_lba_variance,write_lba_variance,min_write_entropy,max_write_entropy,avg_write_entropy,write_entropy_count,total_event_count,label
2244.699,2.0,8,16,2412,3154,4.71,6.16,3.10e+07,5.31e+07,1.120,3.778,2.022,3154,5566,1
2245.699,2.0,8,16,2584,3255,5.05,6.36,3.56e+07,5.65e+07,1.039,3.778,2.002,3255,5839,0
2246.699,2.0,8,16,2776,3446,5.42,6.73,4.11e+07,6.34e+07,1.039,2.369,2.001,3446,6222,1
2247.700,2.0,8,16,2591,3406,5.06,6.65,3.58e+07,6.19e+07,1.200,3.778,1.985,3406,5997,1
2248.700,2.0,8,16,2763,3401,5.40,6.64,4.74e+07,6.17e+07,1.120,3.778,1.982,3401,6164,0
2249.700,2.0,8,16,2934,3431,5.73,6.70,4.94e+07,6.28e+07,1.120,3.778,1.996,3431,6365,1
2250.701,2.0,8,16,2839,3512,5.54,6.86,4.30e+07,6.58e+07,1.120,3.778,2.002,3512,6351,1
2251.701,2.0,8,16,2558,3676,5.00,7.18,3.49e+07,7.21e+07,1.120,3.778,1.968,3676,6234,0
2252.702,2.0,8,16,1089,3828,2.13,7.48,6.33e+06,7.82e+07,1.200,2.685,1.924,3828,4917,1
2253.702,2.0,8,16,680,3719,1.33,7.26,2.21e+08,8.24e+07,1.232,3.682,1.916,3719,4399,1
2254.702,2.0,8,16,2247,3495,4.39,6.83,2.14e+08,6.89e+07,1.181,3.778,1.954,3495,5742,0
2255.702,2.0,8,16,3155,3578,6.16,6.99,5.31e+07,6.83e+07,1.181,3.778,1.991,3578,6733,1
2256.702,2.0,8,16,2535,3711,4.95,7.25,3.43e+07,7.35e+07,1.232,3.778,1.977,3711,6246,0
2257.704,2.0,8,16,947,2650,1.85,5.18,4.79e+06,6.34e+07,1.596,3.778,1.971,2650,3597,0
2258.704,2.0,8,16,1447,2330,2.83,4.55,1.74e+08,9.38e+07,1.386,3.778,2.038,2330,3777,0
2259.705,2.0,8,16,3102,3435,6.06,6.71,1.78e+08,6.54e+07,1.113,3.778,2.028,3435,6537,1
2260.705,2.0,8,16,3077,3691,6.01,7.21,5.05e+07,7.27e+07,1.089,3.778,2.003,3691,6768,1
2261.705,2.0,8,16,2966,3660,5.79,7.15,4.69e+07,7.15e+07,1.089,2.486,1.999,3660,6626,0
2262.705,2.0,8,16,2952,3521,5.77,6.88,4.65e+07,6.61e+07,1.120,3.778,1.994,3521,6473,0
2263.706,2.0,8,16,3015,3593,5.89,7.02,4.85e+07,6.89e+07,1.120,3.778,1.997,3593,6608,0
2264.706,2.0,8,16,2140,3812,4.18,7.45,2.44e+07,7.75e+07,1.157,3.778,1.969,3812,5952,0
2265.706,2.0,8,16,1075,3413,2.10,6.67,5.88e+07,8.01e+07,1.232,3.968,1.958,3413,4488,1
2266.706,2.0,8,16,1982,3378,3.87,6.60,1.23e+08,7.66e+07,1.051,3.968,1.974,3378,5360,1
2267.706,2.0,8,16,2907,3701,5.68,7.23,4.51e+07,7.31e+07,1.051,3.778,1.979,3701,6608,1
2268.706,2.0,8,16,2827,3446,5.52,6.73,4.26e+07,6.34e+07,1.120,3.778,1.999,3446,6273,1
2269.726,2.0,8,16,1806,2930,3.53,5.72,1.74e+07,4.58e+07,1.120,3.778,1.951,2930,4736,1
2270.726,2.0,8,16,1389,2771,2.71,5.41,8.39e+07,6.71e+07,1.120,3.778,1.960,2771,4160,0
2271.727,2.0,8,16,1422,2984,2.78,5.83,7.64e+07,7.66e+07,1.120,3.778,1.974,2984,4406,0
2272.727,2.0,8,16,490,2117,0.96,4.13,1.28e+06,6.06e+07,1.232,3.778,1.940,2117,2607,1
2273.732,2.0,8,16,0,1092,0.00,2.13,0.00e+00,9.56e+07,1.639,4.062,2.011,1092,1092,1
2274.734,2.0,8,16,0,1318,0.00,2.57,0.00e+00,5.63e+07,1.686,4.062,1.979,1318,1318,0
2275.734,2.0,8,16,1188,2289,2.32,4.47,4.15e+08,3.89e+08,1.200,3.873,2.014,2289,3477,0
2276.735,2.0,8,16,1579,3032,3.08,5.92,3.83e+08,4.57e+08,1.200,2.893,1.984,3032,4611,1
2277.735,2.0,8,16,1342,2734,2.62,5.34,6.14e+07,7.71e+07,1.232,3.101,2.020,2734,4076,1
2278.735,2.0,8,16,2193,2638,4.28,5.15,6.89e+07,6.00e+07,1.082,3.101,2.074,2638,4831,1
2279.735,2.0,8,16,2569,3032,5.02,5.92,3.52e+07,4.90e+07,1.082,2.685,1.998,3032,5601,0
2280.736,2.0,8,16,1838,3326,3.59,6.50,1.80e+07,5.90e+07,1.181,2.400,1.966,3326,5164,0
2281.736,2.0,8,16,1668,3419,3.26,6.68,5.24e+07,6.57e+07,1.089,2.400,1.933,3419,5087,0
2282.736,2.0,8,16,2467,3382,4.82,6.61,7.55e+07,6.25e+07,1.089,2.399,1.957,3382,5849,1
2283.737,2.0,8,16,2731,3317,5.33,6.48,3.98e+07,5.87e+07,1.120,3.778,1.992,3317,6048,1
2284.737,2.0,8,16,2711,3200,5.29,6.25,4.05e+07,5.46e+07,1.120,3.778,1.978,3200,5911,0
2285.737,2.0,8,16,2253,2964,4.40,5.79,3.27e+07,7.79e+07,1.232,3.873,1.967,2964,5217,1
2286.737,2.0,8,16,2373,3084,4.63,6.02,5.80e+07,7.66e+07,1.232,3.873,2.023,3084,5457,0
2287.737,2.0,8,16,2769,3439,5.41,6.72,4.09e+07,6.31e+07,1.181,3.778,2.029,3439,6208,1
2288.738,2.0,8,16,2066,3483,4.04,6.80,2.28e+07,6.47e+07,1.181,3.778,1.968,3483,5549,0
2289.738,2.0,8,16,1208,3459,2.36,6.76,2.80e+07,6.76e+07,1.232,3.778,1.928,3459,4667,1
2290.738,2.0,8,16,502,3482,0.98,6.80,3.34e+07,6.64e+07,1.663,3.778,1.915,3482,3984,0
2291.738,2.0,8,16,0,3596,0.00,7.02,0.00e+00,6.90e+07,1.706,3.778,1.916,3596,3596,1
2292.739,2.0,8,16,0,3640,0.00,7.11,0.00e+00,7.07e+07,1.663,3.778,1.916,3640,3640,0
2293.739,2.0,8,16,556,2499,1.09,4.88,3.75e+08,3.39e+07,1.663,3.778,1.912,2499,3055,0
2294.739,2.0,8,16,923,1832,1.80,3.58,5.02e+08,2.30e+07,1.718,3.778,1.896,1832,2755,0
2295.740,2.0,8,16,892,2860,1.74,5.59,9.79e+06,4.36e+07,1.718,2.431,1.910,2860,3752,0
2296.740,2.0,8,16,525,3328,1.03,6.50,7.20e+06,6.59e+07,1.706,2.443,1.936,3328,3853,0
2297.740,2.0,8,16,1684,3337,3.29,6.52,1.28e+08,6.88e+07,1.120,3.778,1.989,3337,5021,1
2298.740,2.0,8,16,3031,3402,5.92,6.64,1.45e+08,6.17e+07,1.120,3.778,2.001,3402,6433,1
2299.740,2.0,8,16,1347,3436,2.63,6.71,9.68e+06,6.59e+07,1.120,3.778,1.936,3436,4783,0
2300.741,2.0,8,16,0,3352,0.00,6.55,0.00e+00,6.72e+07,1.643,2.380,1.914,3352,3352,1
2301.741,2.0,8,16,0,3358,0.00,6.56,0.00e+00,6.89e+07,1.708,2.443,1.921,3358,3358,1
2302.741,2.0,8,16,1217,3245,2.38,6.34,4.53e+08,6.54e+07,1.232,2.759,1.989,3245,4462,1
2303.742,2.0,8,16,2443,3105,4.77,6.06,3.64e+08,5.52e+07,1.120,3.778,2.028,3105,5548,1
2304.742,2.0,8,16,1983,3227,3.87,6.30,2.10e+07,5.56e+07,1.120,3.778,1.967,3227,5210,1
2305.742,2.0,8,16,757,3196,1.48,6.24,3.06e+06,6.01e+07,1.120,3.906,1.955,3196,3953,1
2306.742,2.0,8,16,416,2439,0.81,4.76,1.25e+07,6.81e+07,1.528,4.031,1.960,2439,2855,0
2307.742,2.0,8,16,1692,2395,3.30,4.68,1.90e+08,5.42e+07,1.120,4.031,1.997,2395,4087,1
2308.743,2.0,8,16,2484,3194,4.85,6.24,3.29e+07,5.44e+07,1.120,3.778,2.009,3194,5678,1
2309.743,2.0,8,16,2100,3296,4.10,6.44,2.61e+07,6.69e+07,1.132,4.031,2.016,3296,5396,1
2310.743,2.0,8,16,892,2652,1.74,5.18,7.05e+06,6.90e+07,1.533,4.031,1.999,2652,3544,0
2311.743,2.0,8,16,1275,2397,2.49,4.68,6.36e+07,8.32e+07,1.232,3.778,2.055,2397,3672,1
2312.743,2.0,8,16,2490,2991,4.86,5.84,8.31e+07,5.03e+07,1.120,3.778,2.056,2991,5481,0
2313.743,2.0,8,16,2347,3281,4.58,6.41,2.94e+07,5.74e+07,1.120,3.778,1.962,3281,5628,1
2314.744,2.0,8,16,2427,3123,4.74,6.10,4.66e+07,5.85e+07,1.200,3.778,2.003,3123,5550,0
2315.744,2.0,8,16,2208,3150,4.31,6.15,3.51e+07,5.62e+07,1.232,3.778,2.021,3150,5358,1
2316.744,2.0,8,16,912,2920,1.78,5.70,4.44e+06,5.31e+07,1.232,3.778,2.001,2920,3832,1
2317.744,2.0,8,16,966,2577,1.89,5.03,7.44e+07,4.97e+07,1.232,2.697,2.039,2577,3543,1
2318.744,2.0,8,16,2086,2802,4.07,5.47,1.18e+08,4.81e+07,1.120,2.996,1.984,2802,4888,0
2319.745,2.0,8,16,2161,2830,4.22,5.53,4.06e+07,4.64e+07,1.082,2.996,1.965,2830,4991,1
2320.745,2.0,8,16,1800,2623,3.52,5.12,2.06e+07,3.67e+07,1.082,2.685,1.955,2623,4423,1
2321.745,2.0,8,16,759,2634,1.48,5.14,5.89e+06,3.70e+07,1.200,2.494,1.915,2634,3393,1
2322.745,2.0,8,16,513,2921,1.00,5.71,6.44e+07,4.68e+07,1.232,2.549,1.930,2921,3434,0
2323.745,2.0,8,16,710,2745,1.39,5.36,1.05e+08,4.23e+07,1.232,3.778,1.932,2745,3455,0
2324.745,2.0,8,16,1365,2622,2.67,5.12,3.63e+07,3.92e+07,1.181,3.778,1.940,2622,3987,1
2325.745,2.0,8,16,2088,2513,4.08,4.91,4.58e+07,3.52e+07,1.051,3.778,1.974,2513,4601,1
2326.746,2.0,8,16,1944,2320,3.80,4.53,2.02e+07,2.87e+07,1.051,3.778,2.024,2320,4264,0
2327.746,2.0,8,16,2031,2537,3.97,4.96,2.20e+07,3.43e+07,1.120,3.778,2.033,2537,4568,0
2328.746,2.0,8,16,1878,2796,3.67,5.46,1.88e+07,4.17e+07,1.120,3.778,1.988,2796,4674,1
2329.746,2.0,8,16,1619,2726,3.16,5.32,1.89e+07,3.96e+07,1.181,3.778,1.983,2726,4345,1
2330.754,2.0,8,16,1178,2214,2.30,4.32,1.52e+07,3.26e+07,1.181,3.778,1.969,2214,3392,1
2331.762,2.0,8,16,528,2179,1.03,4.26,1.88e+07,3.40e+07,1.674,3.778,1.927,2179,2707,1
2332.763,2.0,8,16,93,1869,0.18,3.65,4.66e+04,2.81e+07,1.674,2.654,1.967,1869,1962,1
2333.763,2.0,8,16,1518,1744,2.96,3.41,5.41e+07,2.55e+07,1.082,2.685,2.066,1744,3262,0
2334.766,2.0,8,16,1872,2330,3.66,4.55,6.41e+07,2.90e+07,1.051,2.685,2.001,2330,4202,1
2335.766,2.0,8,16,980,2063,1.91,4.03,2.47e+07,2.90e+07,1.051,3.778,1.917,2063,3043,1
2336.947,2.0,8,16,626,1019,1.22,1.99,2.31e+07,2.37e+07,1.674,3.873,1.949,1019,1645,0
2337.947,2.0,8,16,0,1522,0.00,2.97,0.00e+00,2.78e+07,1.674,3.873,1.946,1522,1522,0
2338.947,2.0,8,16,837,2436,1.63,4.76,1.37e+08,4.16e+07,1.113,3.778,1.951,2436,3273,0
2339.948,2.0,8,16,1037,2388,2.03,4.66,1.41e+08,7.18e+07,1.082,3.778,1.960,2388,3425,0
2340.948,2.0,8,16,1240,2540,2.42,4.96,1.94e+07,3.44e+07,1.082,3.778,1.932,2540,3780,0
2341.948,2.0,8,16,1040,2897,2.03,5.66,1.52e+07,4.48e+07,1.151,3.778,1.918,2897,3937,1
2342.948,2.0,8,16,0,3025,0.00,5.91,0.00e+00,4.98e+07,1.674,2.494,1.922,3025,3025,1
2343.948,2.0,8,16,749,2796,1.46,5.46,3.04e+08,5.36e+07,1.232,2.494,1.970,2796,3545,0
2344.949,2.0,8,16,1325,2865,2.59,5.60,2.99e+08,5.30e+07,1.232,2.399,1.998,2865,4190,0
2345.952,2.0,8,16,572,2854,1.12,5.57,1.75e+06,5.45e+07,1.232,4.031,1.960,2854,3426,1
2346.952,2.0,8,16,683,2639,1.33,5.15,1.15e+08,7.10e+07,1.337,4.031,1.984,2639,3322,1
2347.953,2.0,8,16,1534,3027,3.00,5.91,1.58e+08,5.05e+07,1.232,3.778,1.981,3027,4561,1
2348.954,2.0,8,16,851,2603,1.66,5.08,1.67e+07,6.61e+07,1.232,3.778,1.961,2603,3454,0
2349.954,2.0,8,16,1258,2192,2.46,4.28,8.31e+07,6.02e+07,0.926,3.204,2.027,2192,3450,0
2350.955,2.0,8,16,1987,2638,3.88,5.15,9.58e+07,3.74e+07,0.926,3.204,1.987,2638,4625,1
2351.955,2.0,8,16,729,2770,1.42,5.41,7.80e+06,5.08e+07,1.232,2.654,1.955,2770,3499,0
2352.955,2.0,8,16,0,2862,0.00,5.59,0.00e+00,5.21e+07,1.706,2.443,1.943,2862,2862,0
2353.955,2.0,8,16,715,2063,1.40,4.03,1.43e+08,2.39e+07,1.232,2.380,1.932,2063,2778,1
2354.956,2.0,8,16,1732,1806,3.38,3.53,1.51e+08,1.74e+07,1.232,2.324,1.939,1806,3538,1
2355.956,2.0,8,16,2137,2741,4.17,5.35,2.44e+07,4.01e+07,1.200,3.778,1.958,2741,4878,0
2356.956,2.0,8,16,1652,3042,3.23,5.94,1.46e+07,4.94e+07,1.200,3.778,1.961,3042,4694,0
2357.957,2.0,8,16,1879,3057,3.67,5.97,4.26e+07,4.99e+07,1.200,3.778,1.959,3057,4936,0
2358.957,2.0,8,16,1696,3042,3.31,5.94,3.15e+07,4.94e+07,1.263,3.778,1.965,3042,4738,0
2359.957,2.0,8,16,348,3013,0.68,5.88,6.48e+05,5.33e+07,1.263,3.778,1.938,3013,3361,1
2360.958,2.0,8,16,0,2822,0.00,5.51,0.00e+00,5.77e+07,1.627,3.778,1.924,2822,2822,1
2361.958,2.0,8,16,0,2670,0.00,5.21,0.00e+00,5.92e+07,1.449,3.778,1.921,2670,2670,0
2362.958,2.0,8,16,0,2574,0.00,5.03,0.00e+00,5.95e+07,1.449,3.778,1.930,2574,2574,0
2363.959,2.0,8,16,421,2136,0.82,4.17,1.06e+08,6.43e+07,1.643,4.019,1.988,2136,2557,0
2364.960,2.0,8,16,754,2485,1.47,4.85,9.86e+08,5.15e+07,1.189,4.019,1.991,2485,3239,0
2365.960,2.0,8,16,333,2527,0.65,4.94,5.93e+05,5.28e+07,1.189,3.778,1.945,2527,2860,0
2366.961,2.0,8,16,1177,2259,2.30,4.41,1.61e+08,6.67e+07,1.263,3.778,2.069,2259,3436,0
2367.961,2.0,8,16,1800,2806,3.52,5.48,1.55e+08,4.48e+07,1.163,3.778,2.045,2806,4606,0
2368.961,2.0,8,16,623,3082,1.22,6.02,2.07e+06,5.07e+07,1.163,3.778,1.925,3082,3705,1
2369.962,2.0,8,16,0,3128,0.00,6.11,0.00e+00,5.22e+07,1.706,2.494,1.909,3128,3128,1
2370.962,2.0,8,16,1381,3034,2.70,5.93,2.33e+08,4.91e+07,1.706,2.486,1.944,3034,4415,1
2371.962,2.0,8,16,2543,2946,4.97,5.75,2.13e+08,4.63e+07,1.120,3.778,1.996,2946,5489,0
2372.963,2.0,8,16,2257,2829,4.41,5.53,2.72e+07,4.27e+07,1.120,3.778,2.013,2829,5086,1
2373.963,2.0,8,16,2204,2795,4.30,5.46,2.59e+07,4.17e+07,1.200,3.778,2.009,2795,4999,1
2374.963,2.0,8,16,2270,2881,4.43,5.63,2.75e+07,4.43e+07,1.051,3.778,2.003,2881,5151,0
2375.963,2.0,8,16,2411,2928,4.71,5.72,3.10e+07,4.57e+07,1.051,3.778,2.003,2928,5339,0
2376.964,2.0,8,16,2328,2973,4.55,5.81,2.89e+07,4.72e+07,1.120,3.778,1.997,2973,5301,1
2377.964,2.0,8,16,1078,2783,2.11,5.44,6.20e+06,4.13e+07,1.120,3.778,1.958,2783,3861,1
2378.964,2.0,8,16,1031,2437,2.01,4.76,4.86e+07,3.30e+07,1.163,3.778,1.970,2437,3468,1
2379.965,2.0,8,16,1841,2428,3.60,4.74,6.10e+07,3.23e+07,1.163,3.778,1.979,2428,4269,1
2380.965,2.0,8,16,1552,2458,3.03,4.80,2.39e+07,3.22e+07,1.163,3.682,1.946,2458,4010,0
2381.966,2.0,8,16,1569,2475,3.06,4.83,2.32e+07,3.27e+07,1.120,3.778,1.964,2475,4044,0
2382.966,2.0,8,16,1279,2648,2.50,5.17,9.10e+06,3.74e+07,1.120,3.778,1.941,2648,3927,1
2383.967,2.0,8,16,1313,2650,2.56,5.18,5.38e+07,3.75e+07,1.232,3.682,1.944,2650,3963,1
2384.967,2.0,8,16,1903,2587,3.72,5.05,5.67e+07,3.57e+07,0.856,3.778,1.984,2587,4490,0
2385.969,2.0,8,16,2153,2746,4.21,5.36,2.47e+07,4.02e+07,0.856,3.778,2.006,2746,4899,0
2386.973,2.0,8,16,2130,2760,4.16,5.39,2.42e+07,4.06e+07,1.120,3.778,1.992,2760,4890,0
2387.973,2.0,8,16,1391,2518,2.72,4.92,1.03e+07,4.22e+07,1.232,3.873,1.938,2518,3909,0
2388.974,2.0,8,16,1712,2379,3.34,4.65,3.15e+07,4.37e+07,1.120,3.968,1.966,2379,4091,1
2389.974,2.0,8,16,1341,2596,2.62,5.07,2.08e+07,3.66e+07,1.120,3.968,1.967,2596,3937,1
2390.974,2.0,8,16,818,2612,1.60,5.10,6.81e+07,6.08e+07,1.706,3.778,1.946,2612,3430,1
2391.974,2.0,8,16,818,2674,1.60,5.22,6.81e+07,5.16e+07,1.706,3.682,1.944,2674,3492,1
2392.974,2.0,8,16,544,2375,1.06,4.64,8.35e+07,5.80e+07,1.232,2.822,1.923,2375,2919,0
2393.974,2.0,8,16,1713,2437,3.35,4.76,1.27e+08,5.03e+07,1.120,3.937,2.004,2437,4150,0
2394.975,2.0,8,16,2388,3076,4.66,6.01,3.04e+07,5.05e+07,1.120,3.937,2.021,3076,5464,0
2395.975,2.0,8,16,2238,2883,4.37,5.63,2.67e+07,4.43e+07,1.082,3.778,1.996,2883,5121,0
2396.975,2.0,8,16,2053,2896,4.01,5.66,2.33e+07,4.47e+07,1.082,3.778,1.971,2896,4949,0
2397.976,2.0,8,16,1681,2600,3.28,5.08,2.44e+07,5.97e+07,1.120,3.778,1.951,2600,4281,0
2398.976,2.0,8,16,647,2579,1.26,5.04,2.41e+06,6.05e+07,1.706,2.494,1.964,2579,3226,0
2399.976,2.0,8,16,897,2786,1.75,5.44,1.23e+08,5.26e+07,1.232,2.494,1.947,2786,3683,0
2400.976,2.0,8,16,2078,2757,4.06,5.38,1.27e+08,4.55e+07,1.120,3.682,1.977,2757,4835,0
2401.977,2.0,8,16,2381,3096,4.65,6.05,3.02e+07,5.11e+07,1.082,3.682,2.030,3096,5477,1
2402.978,2.0,8,16,2375,3229,4.64,6.31,3.01e+07,5.56e+07,1.082,3.778,2.015,3229,5604,1
2403.978,2.0,8,16,2487,3308,4.86,6.46,3.38e+07,5.88e+07,1.120,3.778,2.026,3308,5795,1
2404.978,2.0,8,16,2652,3312,5.18,6.47,4.20e+07,6.20e+07,1.120,3.778,2.068,3312,5964,1
2405.979,2.0,8,16,1638,3276,3.20,6.40,1.64e+07,5.88e+07,1.120,3.778,2.005,3276,4914,0
2406.979,2.0,8,16,297,2613,0.58,5.10,4.72e+05,6.44e+07,1.120,3.778,1.933,2613,2910,1
2407.981,2.0,8,16,0,2273,0.00,4.44,0.00e+00,8.05e+07,1.337,3.778,1.930,2273,2273,0
2408.983,2.0,8,16,716,2614,1.40,5.11,3.71e+08,6.89e+07,1.120,3.778,1.933,2614,3330,1
2409.983,2.0,8,16,1988,2858,3.88,5.58,3.38e+08,5.52e+07,1.120,3.682,2.020,2858,4846,1
2410.983,2.0,8,16,2351,2973,4.59,5.81,3.27e+07,4.82e+07,1.120,2.904,2.045,2973,5324,0
2411.984,2.0,8,16,1788,3144,3.49,6.14,1.72e+07,5.27e+07,1.200,3.778,1.964,3144,4932,0
2413.002,2.0,8,16,1747,2977,3.41,5.81,5.26e+07,6.29e+07,1.232,3.778,1.995,2977,4724,0
2414.004,2.0,8,16,1317,2129,2.57,4.16,3.67e+07,3.22e+07,1.454,3.778,2.007,2129,3446,0
2415.004,2.0,8,16,767,1871,1.50,3.65,2.39e+07,4.33e+07,1.232,2.399,1.927,1871,2638,1
2416.004,2.0,8,16,1888,2573,3.69,5.03,6.51e+07,6.11e+07,1.120,2.685,2.000,2573,4461,0
2417.008,2.0,8,16,1439,3478,2.81,6.79,1.11e+07,6.45e+07,1.120,2.685,1.972,3478,4917,1
2418.015,2.0,8,16,58,2561,0.11,5.00,1.83e+04,6.88e+07,1.200,2.505,1.939,2561,2619,0
2419.016,2.0,8,16,1276,1987,2.49,3.88,1.60e+08,6.43e+07,1.200,3.141,2.014,1987,3263,0
2420.016,2.0,8,16,1789,2918,3.49,5.70,1.58e+08,4.54e+07,1.200,3.141,1.967,2918,4707,1
2421.016,2.0,8,16,1443,2709,2.82,5.29,4.93e+07,6.04e+07,1.120,2.851,1.982,2709,4152,0
2422.016,2.0,8,16,2149,2687,4.20,5.25,5.11e+07,5.09e+07,1.120,2.851,2.031,2687,4836,0
2423.016,2.0,8,16,2470,3150,4.82,6.15,3.26e+07,5.29e+07,1.151,3.778,2.004,3150,5620,0
2424.016,2.0,8,16,2391,3227,4.67,6.30,3.05e+07,5.56e+07,1.181,3.778,1.981,3227,5618,0
2425.017,2.0,8,16,2253,3232,4.40,6.31,3.65e+07,5.89e+07,1.232,3.778,2.024,3232,5485,0
2426.017,2.0,8,16,2173,3261,4.24,6.37,5.35e+07,6.01e+07,1.232,4.031,2.083,3261,5434,1
2427.017,2.0,8,16,2242,3233,4.38,6.31,4.19e+07,5.67e+07,1.151,4.031,2.038,3233,5475,1
2428.018,2.0,8,16,2394,3029,4.68,5.92,3.06e+07,4.89e+07,1.151,3.778,2.013,3029,5423,1
2429.018,2.0,8,16,2501,2955,4.88,5.77,3.34e+07,4.66e+07,1.120,3.778,2.032,2955,5456,1
2430.018,2.0,8,16,2474,3009,4.83,5.88,3.27e+07,4.83e+07,1.120,3.778,2.026,3009,5483,0
2431.018,2.0,8,16,2415,3034,4.72,5.93,3.11e+07,4.91e+07,1.120,3.778,2.019,3034,5449,0
2432.018,2.0,8,16,2491,3104,4.87,6.06,3.31e+07,5.14e+07,1.082,3.778,2.028,3104,5595,1
2433.024,2.0,8,16,2428,3033,4.74,5.92,3.15e+07,4.91e+07,1.082,3.778,2.027,3033,5461,1
2434.024,2.0,8,16,1770,3056,3.46,5.97,1.93e+07,4.98e+07,1.120,3.778,1.962,3056,4826,1
2435.025,2.0,8,16,1672,3251,3.27,6.35,3.79e+07,5.64e+07,1.263,2.673,1.923,3251,4923,1
2436.025,2.0,8,16,1070,3284,2.09,6.41,1.25e+07,5.75e+07,1.263,2.463,1.920,3284,4354,0
2437.026,2.0,8,16,0,3376,0.00,6.59,0.00e+00,6.08e+07,1.706,2.494,1.909,3376,3376,1
2438.026,2.0,8,16,1308,3301,2.55,6.45,2.54e+08,5.85e+07,1.120,3.778,1.946,3301,4609,1
2439.026,2.0,8,16,2314,3215,4.52,6.28,2.28e+08,5.53e+07,1.008,3.778,1.975,3215,5529,0
2440.027,2.0,8,16,1006,3042,1.96,5.94,5.40e+06,6.75e+07,1.008,3.968,1.959,3042,4048,0
2441.027,2.0,8,16,735,2173,1.44,4.24,1.29e+08,7.09e+07,1.120,3.968,1.955,2173,2908,0
2442.027,2.0,8,16,1912,2374,3.73,4.64,1.37e+08,4.99e+07,1.120,3.968,2.024,2374,4286,1
2443.027,2.0,8,16,2205,3297,4.31,6.44,2.90e+07,5.80e+07,1.181,3.873,1.997,3297,5502,0
2444.027,2.0,8,16,1732,3098,3.38,6.05,4.45e+07,6.51e+07,1.212,3.968,2.024,3098,4830,0
2445.028,2.0,8,16,914,3143,1.79,6.14,2.02e+07,6.12e+07,1.674,3.968,2.017,3143,4057,0
2446.028,2.0,8,16,208,2690,0.41,5.25,2.32e+05,7.48e+07,1.718,2.623,1.953,2690,2898,0
2447.029,2.0,8,16,875,1950,1.71,3.81,2.56e+08,8.14e+07,1.212,2.537,2.024,1950,2825,1
2448.029,2.0,8,16,2044,2631,3.99,5.14,2.27e+08,5.16e+07,1.181,3.778,2.025,2631,4675,1
2449.029,2.0,8,16,2479,3246,4.84,6.34,3.28e+07,5.62e+07,1.181,3.778,2.007,3246,5725,0
2450.029,2.0,8,16,2588,3243,5.05,6.33,3.57e+07,5.61e+07,1.189,3.778,1.987,3243,5831,1
2451.029,2.0,8,16,2414,3250,4.71,6.35,3.11e+07,5.64e+07,1.051,2.685,1.954,3250,5664,0
2452.030,2.0,8,16,2005,2998,3.92,5.86,4.62e+07,6.38e+07,1.051,3.778,1.965,2998,5003,1
2453.030,2.0,8,16,2099,2966,4.10,5.79,4.63e+07,5.79e+07,1.157,3.778,1.984,2966,5065,1
2454.030,2.0,8,16,2509,3124,4.90,6.10,3.36e+07,5.21e+07,1.157,3.778,1.985,3124,5633,1
2455.030,2.0,8,16,2527,3082,4.94,6.02,3.41e+07,5.07e+07,1.138,3.778,2.005,3082,5609,1
2456.031,2.0,8,16,2226,3193,4.35,6.24,2.64e+07,5.44e+07,1.138,3.778,1.983,3193,5419,0
2457.031,2.0,8,16,978,3296,1.91,6.44,5.11e+06,6.10e+07,1.138,3.778,1.945,3296,4274,1
2458.032,2.0,8,16,0,2939,0.00,5.74,0.00e+00,7.01e+07,1.718,2.424,1.943,2939,2939,1
2459.032,2.0,8,16,0,2341,0.00,4.57,0.00e+00,6.51e+07,1.718,2.861,1.966,2341,2341,0
2460.032,2.0,8,16,1191,2492,2.33,4.87,4.60e+08,7.01e+07,1.249,2.861,2.059,2492,3683,1
2461.032,2.0,8,16,2586,2999,5.05,5.86,3.63e+08,5.20e+07,1.218,2.717,2.068,2999,5585,1
2462.033,2.0,8,16,2375,3108,4.64,6.07,4.75e+07,6.12e+07,1.218,2.685,2.014,3108,5483,1
2463.033,2.0,8,16,1103,3224,2.15,6.30,1.89e+07,6.15e+07,1.263,2.685,1.974,3224,4327,0
2464.033,2.0,8,16,122,3137,0.24,6.13,8.00e+04,6.19e+07,1.263,2.685,2.011,3137,3259,1
2465.034,2.0,8,16,749,2643,1.46,5.16,2.37e+08,6.72e+07,1.212,2.801,2.123,2643,3392,0
2466.034,2.0,8,16,1983,2799,3.87,5.47,2.20e+08,5.29e+07,1.189,2.801,2.109,2799,4782,1
2467.034,2.0,8,16,2445,3244,4.78,6.34,3.19e+07,5.61e+07,1.189,2.610,2.054,3244,5689,1
2468.034,2.0,8,16,1539,3475,3.01,6.79,1.26e+07,6.44e+07,1.263,2.504,2.019,3475,5014,0
2469.035,2.0,8,16,843,2825,1.65,5.52,4.07e+07,8.19e+07,0.887,3.873,2.005,2825,3668,0
2470.035,2.0,8,16,793,2618,1.55,5.11,8.50e+07,7.30e+07,0.887,3.873,2.005,2618,3411,1
2471.035,2.0,8,16,1024,2907,2.00,5.68,7.14e+07,6.61e+07,1.263,4.062,2.019,2907,3931,0
2472.035,2.0,8,16,1953,2822,3.81,5.51,8.64e+07,5.58e+07,1.194,4.062,2.077,2822,4775,1
