read_count,write_count,avg_read_speed_mbps,avg_write_speed_mbps,read_lba_variance,write_lba_variance,min_write_entropy,max_write_entropy,avg_write_entropy,label
2685,3388,5.24,6.62,3.85e+07,6.12e+07,1.008,3.697,2.062,0
2698,3385,5.27,6.61,3.88e+07,6.11e+07,1.008,3.697,2.053,0
2829,3326,5.53,6.50,4.27e+07,5.90e+07,1.120,2.976,2.043,0
2871,3375,5.61,6.59,4.40e+07,6.08e+07,1.189,2.976,2.046,1
2766,3415,5.40,6.67,4.08e+07,6.22e+07,1.189,3.697,2.044,0
1840,2960,3.59,5.78,1.81e+07,5.80e+07,1.189,3.697,2.047,0
1538,2540,3.00,4.96,6.99e+07,8.51e+07,1.232,3.089,2.106,1
2494,3029,4.87,5.92,7.64e+07,5.54e+07,1.120,3.697,2.099,0
2737,3575,5.35,6.98,4.00e+07,6.82e+07,1.120,3.697,2.048,0
2736,3628,5.34,7.09,3.99e+07,7.02e+07,1.146,3.697,2.044,1
2956,3629,5.77,7.09,4.66e+07,7.03e+07,1.189,3.697,2.050,1
2849,3512,5.56,6.86,4.33e+07,6.58e+07,1.189,3.697,2.042,1
2719,3395,5.31,6.63,3.94e+07,6.15e+07,1.189,3.697,2.031,0
2814,3424,5.50,6.69,4.22e+07,6.25e+07,1.189,3.697,2.040,1
2929,3478,5.72,6.79,4.58e+07,6.45e+07,1.189,3.281,2.048,1
2830,3521,5.53,6.88,4.27e+07,6.61e+07,1.189,2.580,2.050,0
1928,2933,3.77,5.73,3.54e+07,7.68e+07,1.189,3.079,2.089,0
1470,2883,2.87,5.63,4.21e+07,7.53e+07,1.120,3.089,2.138,0
2029,3029,3.96,5.92,7.34e+07,7.41e+07,1.120,3.089,2.145,0
1394,3125,2.72,6.10,4.70e+07,6.64e+07,1.269,2.976,2.092,0
834,2484,1.63,4.85,1.02e+08,8.42e+07,1.765,3.219,2.067,0
2088,2421,4.08,4.73,1.47e+08,6.84e+07,1.232,3.219,2.110,1
1864,3405,3.64,6.65,1.85e+07,6.19e+07,1.232,2.976,2.071,0
1439,2849,2.81,5.56,5.97e+07,5.68e+07,1.189,3.089,2.102,1
2021,2962,3.95,5.79,6.13e+07,5.51e+07,1.189,3.089,2.102,0
1522,2904,2.97,5.67,4.20e+07,8.14e+07,1.189,3.281,2.046,0
767,2862,1.50,5.59,6.10e+07,7.60e+07,1.300,3.281,2.050,1
194,3139,0.38,6.13,2.02e+05,9.75e+07,1.300,3.079,2.058,1
1038,2795,2.03,5.46,1.36e+08,7.62e+07,1.780,3.079,2.102,1
1038,2226,2.03,4.35,1.36e+08,8.22e+07,1.449,3.250,2.123,0
1772,2557,3.46,4.99,1.00e+08,8.40e+07,1.181,3.250,2.126,1
3046,3484,5.95,6.80,1.23e+08,6.48e+07,1.120,3.697,2.093,0
1274,2587,2.49,5.05,8.66e+06,7.06e+07,1.051,3.873,2.063,1
1363,2460,2.66,4.80,8.48e+07,1.12e+08,1.051,3.873,2.093,0
2077,3468,4.06,6.77,9.22e+07,6.73e+07,1.163,3.795,2.063,1
713,2654,1.39,5.18,2.72e+06,7.39e+07,1.449,2.976,2.047,0
1241,2601,2.42,5.08,9.69e+07,8.87e+07,1.189,3.697,2.101,1
1778,2962,3.47,5.79,1.23e+08,7.15e+07,1.189,3.697,2.116,0
990,2898,1.93,5.66,5.32e+07,7.11e+07,1.051,3.697,2.112,1
1710,3124,3.34,6.10,7.03e+07,9.11e+07,1.051,3.697,2.125,1
1954,3215,3.82,6.28,5.97e+07,5.88e+07,1.200,3.599,2.088,0
1344,2960,2.62,5.78,5.17e+07,7.98e+07,1.189,3.250,2.085,1
1711,2920,3.34,5.70,7.99e+07,7.19e+07,1.189,3.250,2.116,0
1726,2878,3.37,5.62,4.83e+07,7.66e+07,1.189,3.089,2.079,1
1977,2786,3.86,5.44,6.68e+07,7.26e+07,1.163,3.697,2.099,0
2812,3416,5.49,6.67,4.22e+07,6.23e+07,1.163,3.697,2.085,1
2728,3471,5.33,6.78,3.97e+07,6.43e+07,1.163,3.697,2.046,0
1805,2713,3.53,5.30,3.78e+07,7.19e+07,1.189,3.697,2.079,1
735,2715,1.44,5.30,4.20e+07,7.49e+07,1.189,3.281,2.112,1
1339,3068,2.62,5.99,8.26e+07,8.68e+07,1.120,3.281,2.138,1
2604,2974,5.09,5.81,9.30e+07,5.22e+07,1.120,3.089,2.117,0
2765,3388,5.40,6.62,4.08e+07,6.12e+07,1.232,3.089,2.055,0
2216,3268,4.33,6.38,4.49e+07,6.71e+07,1.163,2.976,2.079,1
2150,3217,4.20,6.28,4.16e+07,6.33e+07,1.082,3.697,2.077,1
2620,3452,5.12,6.74,3.66e+07,6.36e+07,1.082,3.697,2.035,0
2711,3463,5.29,6.76,3.92e+07,6.40e+07,1.120,3.697,2.046,0
2601,3425,5.08,6.69,3.61e+07,6.26e+07,1.120,3.697,2.060,1
2606,3461,5.09,6.76,3.62e+07,6.39e+07,1.157,3.089,2.055,0
2762,3507,5.39,6.85,4.07e+07,6.56e+07,1.157,3.697,2.047,1
1459,3557,2.85,6.95,1.14e+07,6.75e+07,1.200,3.697,2.035,1
69,3311,0.13,6.47,2.58e+04,7.85e+07,1.799,2.832,2.077,1
745,2826,1.46,5.52,3.24e+08,8.49e+07,1.150,2.873,2.154,1
1937,3053,3.78,5.96,2.88e+08,6.86e+07,1.150,3.697,2.098,0
2402,3444,4.69,6.73,3.08e+07,6.33e+07,1.082,3.697,2.033,1
2615,3443,5.11,6.72,3.65e+07,6.32e+07,1.082,3.697,2.042,0
2151,3480,4.20,6.80,2.47e+07,6.46e+07,1.181,3.697,2.042,0
749,3529,1.46,6.89,3.00e+06,6.77e+07,1.181,2.976,2.035,0
622,2971,1.21,5.80,2.00e+08,8.55e+07,1.454,2.832,2.084,1
1873,2994,3.66,5.85,2.15e+08,7.14e+07,1.232,3.039,2.127,1
2701,3369,5.28,6.58,3.89e+07,6.06e+07,1.163,3.089,2.072,0
2904,3225,5.67,6.30,4.50e+07,5.55e+07,1.163,3.089,2.049,0
1671,3490,3.26,6.82,1.49e+07,6.50e+07,1.189,2.976,2.052,0
856,2623,1.67,5.12,8.21e+07,7.84e+07,1.343,2.976,2.072,1
2033,2510,3.97,4.90,1.11e+08,6.32e+07,1.082,3.697,2.094,1
2736,3418,5.34,6.68,3.99e+07,6.23e+07,1.082,3.697,2.052,1
2694,3423,5.26,6.69,3.87e+07,6.25e+07,1.200,3.697,2.033,0
2540,3377,4.96,6.60,3.44e+07,6.08e+07,1.082,3.697,2.039,1
2530,3230,4.94,6.31,3.42e+07,5.57e+07,1.082,3.697,2.028,0
2782,3270,5.43,6.39,4.13e+07,5.70e+07,1.120,3.697,2.037,1
2816,3411,5.50,6.66,4.23e+07,6.21e+07,1.181,3.697,2.049,1
2155,3549,4.21,6.93,2.48e+07,6.72e+07,1.000,3.697,2.047,1
1274,2858,2.49,5.58,2.68e+07,7.62e+07,1.000,3.697,2.082,1
1049,2806,2.05,5.48,6.91e+07,7.37e+07,1.343,3.281,2.138,1
1355,3156,2.65,6.16,5.07e+07,5.72e+07,1.232,3.250,2.159,1
2143,3126,4.19,6.11,7.17e+07,5.58e+07,1.120,3.697,2.105,0
2345,3566,4.58,6.96,2.93e+07,6.78e+07,1.120,3.697,2.039,1
1808,3035,3.53,5.93,4.53e+07,7.38e+07,1.120,3.089,2.042,0
2272,2797,4.44,5.46,5.57e+07,6.09e+07,1.120,3.089,2.052,0
2769,3365,5.41,6.57,4.09e+07,6.04e+07,1.189,3.089,2.045,0
2426,3474,4.74,6.79,3.14e+07,6.44e+07,1.000,3.697,2.031,1
1840,2945,3.59,5.75,4.25e+07,7.45e+07,1.000,3.697,2.060,0
1573,3043,3.07,5.94,4.36e+07,7.50e+07,1.163,3.697,2.068,0
1312,2827,2.56,5.52,1.52e+07,8.84e+07,1.163,3.697,2.056,1
457,2416,0.89,4.72,1.15e+07,8.87e+07,1.232,3.697,2.081,1
973,3080,1.90,6.02,3.39e+07,8.35e+07,1.300,2.976,2.091,1
973,3285,1.90,6.42,3.39e+07,6.63e+07,1.300,2.936,2.099,0
771,2761,1.51,5.39,1.92e+08,8.60e+07,1.639,3.211,2.175,0
771,3035,1.51,5.93,1.92e+08,6.51e+07,1.639,3.211,2.133,1
0,3140,0.00,6.13,0.00e+00,7.89e+07,1.749,3.110,2.050,0
695,2566,1.36,5.01,3.28e+08,8.54e+07,1.639,3.110,2.126,0
997,3092,1.95,6.04,3.50e+08,6.85e+07,1.232,2.976,2.097,1
302,3549,0.59,6.93,4.88e+05,7.21e+07,1.232,3.281,2.105,0
560,2782,1.09,5.43,2.45e+08,7.78e+07,1.639,3.281,2.155,1
932,2920,1.82,5.70,3.32e+08,7.33e+07,1.639,2.976,2.097,1
1018,2754,1.99,5.38,9.12e+07,8.18e+07,1.300,2.801,2.098,1
2084,2692,4.07,5.26,1.27e+08,7.14e+07,0.969,3.697,2.080,0
2226,3603,4.35,7.04,2.64e+07,6.93e+07,0.969,3.697,2.046,0
790,2910,1.54,5.68,3.33e+06,6.87e+07,1.300,2.936,2.038,1
1536,2618,3.00,5.11,1.50e+08,8.19e+07,1.181,3.697,2.068,0
1768,3322,3.45,6.49,1.50e+08,5.99e+07,1.163,3.697,2.060,0
705,2503,1.38,4.89,3.84e+07,7.11e+07,1.163,3.697,2.070,1
1562,2252,3.05,4.40,1.21e+08,6.06e+07,1.132,2.984,2.160,1
1336,3356,2.61,6.55,9.53e+06,6.01e+07,1.132,2.984,2.092,0
1462,3282,2.86,6.41,8.24e+07,6.78e+07,1.120,3.599,2.055,1
1526,3057,2.98,5.97,7.00e+07,6.00e+07,1.120,3.987,2.066,0
844,3117,1.65,6.09,2.50e+07,1.06e+08,1.232,3.987,2.065,1
1159,2572,2.26,5.02,1.14e+08,6.98e+07,1.232,3.987,2.098,0
1613,2735,3.15,5.34,7.92e+07,6.57e+07,1.189,3.987,2.092,0
2407,3354,4.70,6.55,4.28e+07,6.00e+07,1.189,3.987,2.066,0
2778,3333,5.43,6.51,4.82e+07,5.93e+07,1.232,3.089,2.053,1
2665,3401,5.21,6.64,3.79e+07,6.17e+07,1.189,3.089,2.055,0
2556,3316,4.99,6.48,3.49e+07,5.87e+07,1.189,2.976,2.046,1
2403,3232,4.69,6.31,3.08e+07,5.57e+07,1.189,3.089,2.039,0
1900,3359,3.71,6.56,1.93e+07,6.02e+07,1.189,3.089,2.042,1
1443,2977,2.82,5.81,3.62e+07,7.29e+07,1.200,2.976,2.073,1
2000,2941,3.91,5.74,5.28e+07,6.35e+07,1.232,2.778,2.096,0
2548,3438,4.98,6.71,3.46e+07,6.31e+07,1.163,3.697,2.060,1
2474,3446,4.83,6.73,3.27e+07,6.34e+07,1.082,3.697,2.039,1
1567,3356,3.06,6.55,1.31e+07,6.14e+07,1.082,3.697,2.034,0
1464,3059,2.86,5.97,7.05e+07,8.35e+07,1.163,3.599,2.085,1
2199,2987,4.29,5.83,7.26e+07,5.10e+07,1.163,3.599,2.089,0
2305,3211,4.50,6.27,3.01e+07,5.50e+07,1.120,3.697,2.071,1
1922,3397,3.75,6.63,1.97e+07,6.16e+07,1.120,3.697,2.065,0
1557,3306,3.04,6.46,4.68e+07,7.37e+07,1.232,3.697,2.087,0
1806,2755,3.53,5.38,9.68e+07,8.67e+07,1.300,3.599,2.144,1
2282,2940,4.46,5.74,6.04e+07,6.91e+07,1.163,3.697,2.083,1
2628,3440,5.13,6.72,3.68e+07,6.31e+07,1.120,3.697,2.046,1
2672,3438,5.22,6.71,3.81e+07,6.31e+07,1.120,3.697,2.040,1
2732,3436,5.34,6.71,3.98e+07,6.30e+07,1.189,3.697,2.039,0
1927,3484,3.76,6.80,1.98e+07,6.48e+07,1.189,3.697,2.045,1
583,2970,1.14,5.80,1.82e+06,6.79e+07,1.674,3.110,2.084,1
620,2907,1.21,5.68,8.58e+07,7.59e+07,1.639,3.110,2.100,0
620,3375,1.21,6.59,8.58e+07,6.08e+07,1.639,2.936,2.051,1
0,2558,0.00,5.00,0.00e+00,5.13e+07,1.784,2.936,2.034,0
1625,2571,3.17,5.02,2.51e+08,5.26e+07,1.232,2.936,2.099,1
2394,3254,4.68,6.36,2.58e+08,6.76e+07,1.232,3.697,2.085,0
2097,3325,4.10,6.49,4.10e+07,7.10e+07,1.051,3.697,2.062,1
2116,3506,4.13,6.85,2.39e+07,6.56e+07,1.051,3.697,2.060,0
1256,2783,2.45,5.44,1.61e+07,6.87e+07,1.189,3.697,2.045,0
1744,2750,3.41,5.37,8.19e+07,7.37e+07,1.189,3.697,2.055,1
2576,3375,5.03,6.59,3.54e+07,6.08e+07,1.189,3.697,2.047,0
2673,3396,5.22,6.63,3.81e+07,6.15e+07,1.200,3.697,2.036,0
2614,3422,5.11,6.68,3.65e+07,6.25e+07,1.120,3.697,2.034,1
2638,3389,5.15,6.62,3.71e+07,6.13e+07,1.120,3.089,2.040,1
2773,3396,5.42,6.63,4.10e+07,6.15e+07,1.120,3.697,2.026,1
2725,3369,5.32,6.58,3.96e+07,6.06e+07,1.120,3.697,2.016,1
1505,3397,2.94,6.63,1.21e+07,6.20e+07,1.163,3.697,2.031,0
154,2324,0.30,4.54,1.27e+05,6.54e+07,1.294,3.219,2.062,1
1362,2066,2.66,4.04,1.77e+08,8.77e+07,1.163,3.219,2.128,1
2433,3226,4.75,6.30,1.71e+08,5.72e+07,1.163,3.697,2.081,1
1071,3222,2.09,6.29,6.12e+06,6.59e+07,1.232,3.697,2.053,1
663,2338,1.29,4.57,1.50e+08,9.17e+07,1.627,2.953,2.123,1
2026,2622,3.96,5.12,1.62e+08,5.93e+07,1.200,3.697,2.156,1
2671,3431,5.22,6.70,3.81e+07,6.28e+07,1.163,3.697,2.081,1
2128,3096,4.16,6.05,4.54e+07,6.72e+07,1.163,3.697,2.064,1
2245,3127,4.38,6.11,4.80e+07,6.40e+07,1.232,3.697,2.067,0
2689,3509,5.25,6.85,3.86e+07,6.57e+07,1.120,3.697,2.038,1
2547,3472,4.97,6.78,3.46e+07,6.43e+07,1.120,3.697,2.037,0
2629,3434,5.13,6.71,3.69e+07,6.29e+07,1.120,3.697,2.044,1
1969,3492,3.85,6.82,2.07e+07,6.51e+07,1.189,3.697,2.041,1
1195,3113,2.33,6.08,5.27e+07,6.55e+07,1.232,3.697,2.048,1
2007,3043,3.92,5.94,9.90e+07,7.09e+07,1.232,3.089,2.081,0
2803,3355,5.47,6.55,4.19e+07,6.01e+07,1.120,3.089,2.061,1
1900,3411,3.71,6.66,1.93e+07,6.21e+07,1.120,2.976,2.031,0
529,3242,1.03,6.33,1.50e+06,7.05e+07,1.189,2.643,2.104,1
1094,2986,2.14,5.83,1.77e+08,8.09e+07,1.670,2.883,2.161,0
1168,3143,2.28,6.14,1.76e+08,5.95e+07,1.670,2.883,2.086,0
1406,3340,2.75,6.52,5.88e+07,7.40e+07,1.232,2.976,2.116,0
2170,3057,4.24,5.97,9.50e+07,7.31e+07,1.163,3.035,2.149,1
2021,3004,3.95,5.87,4.41e+07,6.47e+07,1.163,3.089,2.056,1
2324,3229,4.54,6.31,3.38e+07,6.33e+07,1.163,3.089,2.048,0
1892,2725,3.70,5.32,3.73e+07,6.17e+07,1.163,3.089,2.087,0
1608,2907,3.14,5.68,3.05e+07,6.46e+07,1.163,3.089,2.076,0
1401,2854,2.74,5.57,2.77e+07,6.56e+07,1.189,3.219,2.087,0
1540,2784,3.01,5.44,5.33e+07,7.56e+07,1.232,3.697,2.079,1
996,3217,1.95,6.28,5.30e+06,5.80e+07,1.232,3.697,2.058,1
464,2117,0.91,4.13,6.40e+07,6.37e+07,1.337,3.219,2.089,1
1689,2286,3.30,4.46,1.66e+08,6.16e+07,1.232,3.697,2.108,0
1601,3502,3.13,6.84,1.37e+07,6.55e+07,1.232,3.697,2.063,0
1060,2728,2.07,5.33,4.46e+07,8.21e+07,1.249,3.697,2.070,0
1856,2661,3.62,5.20,6.44e+07,6.18e+07,1.232,3.697,2.102,0
1636,3538,3.20,6.91,1.43e+07,6.68e+07,1.232,3.697,2.063,0
465,3344,0.91,6.53,1.16e+06,7.09e+07,1.300,2.936,2.043,1
563,2752,1.10,5.38,1.82e+08,7.81e+07,1.737,3.039,2.072,1
1654,2991,3.23,5.84,2.67e+08,6.85e+07,1.120,3.697,2.090,1
1524,2731,2.98,5.33,1.64e+07,7.43e+07,1.120,3.795,2.100,0
1799,2662,3.51,5.20,6.74e+07,9.19e+07,1.163,3.795,2.114,0
2187,3116,4.27,6.09,4.98e+07,7.28e+07,1.163,3.697,2.080,0
2179,3070,4.26,6.00,4.95e+07,7.24e+07,1.200,3.281,2.064,1
1613,3421,3.15,6.68,1.39e+07,6.29e+07,1.200,2.976,2.057,1
1514,3014,2.96,5.89,9.33e+07,8.07e+07,1.120,3.089,2.104,1
1404,2862,2.74,5.59,7.61e+07,5.26e+07,1.120,3.089,2.114,0
692,3174,1.35,6.20,4.23e+07,8.34e+07,1.200,3.281,2.096,1
547,2933,1.07,5.73,4.57e+07,4.88e+07,1.774,3.281,2.087,1
0,2488,0.00,4.86,0.00e+00,5.37e+07,1.780,2.936,2.073,0
1901,2705,3.71,5.28,2.29e+08,7.40e+07,1.163,3.599,2.186,0
3229,3296,6.31,6.44,2.61e+08,5.88e+07,1.163,3.599,2.131,1
2450,3491,4.79,6.82,3.20e+07,6.50e+07,1.181,3.697,2.032,0
1116,2843,2.18,5.55,6.65e+06,6.41e+07,1.232,3.697,2.041,1
1427,2600,2.79,5.08,8.74e+07,8.23e+07,1.051,3.697,2.098,0
2783,3245,5.44,6.34,1.08e+08,5.84e+07,1.051,3.697,2.080,0
2013,3548,3.93,6.93,2.16e+07,6.72e+07,1.232,3.697,2.036,1
1262,2748,2.46,5.37,4.23e+07,7.57e+07,1.232,2.976,2.061,1
1991,2644,3.89,5.16,1.00e+08,7.08e+07,1.232,3.039,2.121,1
1588,3539,3.10,6.91,1.35e+07,6.68e+07,1.485,3.697,2.074,1
1740,3552,3.40,6.94,8.14e+07,7.07e+07,1.189,3.697,2.126,0
2820,3348,5.51,6.54,9.42e+07,6.12e+07,1.138,3.697,2.130,1
2537,3252,4.96,6.35,3.70e+07,6.32e+07,1.120,3.697,2.086,1
2512,3362,4.91,6.57,3.53e+07,6.35e+07,1.120,3.697,2.094,1
1658,3523,3.24,6.88,1.47e+07,6.62e+07,1.189,3.089,2.038,1
401,2487,0.78,4.86,8.60e+05,5.97e+07,1.449,3.281,2.063,1
1568,2233,3.06,4.36,1.23e+08,7.77e+07,1.163,3.281,2.099,1
2370,3313,4.63,6.47,1.28e+08,5.88e+07,1.082,3.697,2.083,0
1543,3092,3.01,6.04,5.64e+07,8.12e+07,1.082,3.697,2.094,0
1034,3106,2.02,6.07,5.68e+07,7.13e+07,1.232,3.697,2.065,1
1459,3258,2.85,6.36,8.53e+07,7.51e+07,1.163,3.697,2.075,0
2452,3152,4.79,6.16,8.68e+07,6.24e+07,1.163,3.697,2.111,0
2557,3467,4.99,6.77,3.49e+07,6.41e+07,1.200,3.697,2.078,1
2042,3073,3.99,6.00,4.61e+07,7.28e+07,1.269,2.716,2.065,0
1213,3089,2.37,6.03,3.39e+07,7.08e+07,1.269,2.976,2.062,1
441,3607,0.86,7.04,1.04e+06,6.94e+07,1.627,2.976,2.038,1
0,3462,0.00,6.76,0.00e+00,7.66e+07,1.827,2.832,2.027,1
0,2741,0.00,5.35,0.00e+00,7.15e+07,1.827,3.211,2.060,0
683,2720,1.33,5.31,6.34e+08,7.60e+07,1.627,3.211,2.079,0
1116,3124,2.18,6.10,6.76e+08,6.77e+07,1.627,2.936,2.055,1
1628,3287,3.18,6.42,9.75e+07,7.28e+07,1.163,3.697,2.047,0
2532,3551,4.95,6.94,3.42e+07,6.73e+07,1.163,3.697,2.075,0
2574,3503,5.03,6.84,3.53e+07,6.55e+07,1.163,3.697,2.076,0
2197,3501,4.29,6.84,2.58e+07,6.54e+07,1.163,3.697,2.046,1
946,2310,1.85,4.51,4.78e+06,5.33e+07,1.232,3.697,2.054,0
1105,1817,2.16,3.55,1.43e+08,1.16e+08,1.232,2.976,2.115,0
2360,2906,4.61,5.68,1.43e+08,5.35e+07,1.232,2.976,2.088,0
1646,3347,3.21,6.54,1.45e+07,5.98e+07,1.163,3.089,2.034,0
1223,3098,2.39,6.05,7.24e+07,7.24e+07,1.163,3.697,2.067,0
1343,3213,2.62,6.28,8.33e+07,6.88e+07,1.189,3.697,2.088,1
510,2627,1.00,5.13,1.39e+06,6.96e+07,1.249,3.697,2.071,1
722,2493,1.41,4.87,1.50e+08,8.45e+07,1.639,2.936,2.113,0
722,2614,1.41,5.11,1.50e+08,6.46e+07,1.639,2.936,2.098,1
1554,2547,3.04,4.97,1.43e+08,8.37e+07,1.300,3.024,2.084,0
3033,3293,5.92,6.43,1.56e+08,5.80e+07,1.300,3.024,2.069,1
2935,3346,5.73,6.54,4.60e+07,5.97e+07,1.300,3.697,2.048,0
1959,3552,3.83,6.94,2.05e+07,6.73e+07,1.300,3.697,2.047,0
1042,2498,2.04,4.88,6.19e+07,7.48e+07,1.749,3.039,2.067,1
1940,2368,3.79,4.62,1.28e+08,7.84e+07,1.163,3.697,2.073,1
2841,3577,5.55,6.99,4.31e+07,6.83e+07,1.163,3.697,2.037,0
2148,3694,4.20,7.21,2.46e+07,7.28e+07,1.163,3.697,2.027,1
1487,3276,2.90,6.40,7.47e+07,8.04e+07,1.232,3.211,2.075,0
1792,3272,3.50,6.39,8.22e+07,7.49e+07,1.132,3.211,2.108,0
1584,3162,3.09,6.18,4.20e+07,7.84e+07,1.132,2.976,2.088,1
1153,3043,2.25,5.94,6.86e+07,7.41e+07,1.417,3.697,2.057,0
2108,3429,4.12,6.70,7.47e+07,1.02e+08,1.051,3.795,2.077,0
2897,3460,5.66,6.76,7.59e+07,6.52e+07,1.000,3.795,2.077,1
2611,3405,5.10,6.65,3.64e+07,6.19e+07,1.000,3.697,2.033,1
1762,3262,3.44,6.37,1.66e+07,5.68e+07,1.232,2.976,2.032,1
502,3096,0.98,6.05,1.35e+06,6.57e+07,1.232,2.832,2.051,0
1696,3305,3.31,6.46,1.13e+08,7.90e+07,1.163,3.697,2.077,1
3095,3664,6.04,7.16,1.35e+08,7.16e+07,1.000,3.697,2.075,1
2892,3523,5.65,6.88,4.46e+07,6.62e+07,1.000,3.697,2.051,1
2975,3542,5.81,6.92,4.72e+07,6.69e+07,1.000,3.697,2.033,1
2934,3640,5.73,7.11,4.59e+07,7.07e+07,1.000,3.697,2.042,1
2938,3585,5.74,7.00,4.61e+07,6.86e+07,1.232,2.976,2.041,0
2858,3565,5.58,6.96,4.36e+07,6.78e+07,1.082,3.697,2.031,0
2772,3521,5.41,6.88,4.10e+07,6.61e+07,1.082,3.697,2.030,1
2884,3457,5.63,6.75,4.44e+07,6.38e+07,1.181,3.697,2.034,1
2885,3439,5.63,6.72,4.44e+07,6.31e+07,1.132,3.697,2.033,1
2828,3503,5.52,6.84,4.27e+07,6.55e+07,1.000,3.697,2.029,0
2800,3556,5.47,6.95,4.18e+07,6.75e+07,1.000,3.697,2.036,0
2041,3628,3.99,7.09,2.22e+07,7.02e+07,1.082,3.697,2.041,1
1082,3180,2.11,6.21,8.22e+06,8.02e+07,1.082,3.697,2.052,0
1880,3147,3.67,6.15,1.10e+08,7.82e+07,1.120,3.697,2.072,1
2758,3588,5.39,7.01,4.06e+07,6.87e+07,1.082,3.697,2.055,0
1537,3653,3.00,7.13,1.26e+07,7.14e+07,1.082,3.697,2.039,1
836,2787,1.63,5.44,6.08e+07,8.60e+07,1.232,3.697,2.052,1
1921,2617,3.75,5.11,9.80e+07,6.64e+07,1.082,3.697,2.061,0
1405,3583,2.74,7.00,1.05e+07,6.85e+07,1.082,3.697,2.047,0
535,2762,1.04,5.39,4.81e+07,7.48e+07,1.300,2.801,2.068,0
752,2772,1.47,5.41,1.46e+08,7.60e+07,1.232,2.936,2.110,1
1182,3099,2.31,6.05,1.05e+08,8.95e+07,1.232,3.697,2.140,1
1109,3121,2.17,6.10,9.85e+07,7.37e+07,1.232,3.697,2.105,1
854,2912,1.67,5.69,1.06e+08,8.21e+07,1.169,3.697,2.077,0
1031,2860,2.01,5.59,1.38e+08,8.03e+07,1.169,3.697,2.108,0
1569,3239,3.06,6.33,9.33e+07,8.49e+07,1.232,3.697,2.078,1
1763,2826,3.44,5.52,7.72e+07,5.40e+07,1.200,3.007,2.065,1
590,2572,1.15,5.02,1.86e+06,5.56e+07,1.200,2.873,2.083,0
1698,2843,3.32,5.55,1.04e+08,8.70e+07,1.189,3.697,2.111,1
3061,3507,5.98,6.85,1.27e+08,6.57e+07,1.120,3.697,2.072,1
2768,3577,5.41,6.99,4.09e+07,6.83e+07,1.000,3.697,2.027,1
1986,3615,3.88,7.06,2.10e+07,6.97e+07,1.000,3.697,2.027,1
1906,3339,3.72,6.52,9.34e+07,8.38e+07,1.200,2.976,2.107,1
1959,3328,3.83,6.50,7.03e+07,6.91e+07,1.189,3.599,2.122,1
1699,3036,3.32,5.93,8.39e+07,7.64e+07,1.163,3.599,2.060,0
1616,2825,3.16,5.52,8.75e+07,6.51e+07,1.163,3.089,2.058,1
1546,3493,3.02,6.82,5.00e+07,8.11e+07,1.163,2.976,2.086,1
995,2578,1.94,5.04,5.29e+06,7.32e+07,1.163,3.219,2.105,0
1390,2332,2.71,4.55,1.33e+08,1.13e+08,1.163,3.697,2.137,1
2048,2645,4.00,5.17,1.77e+08,8.37e+07,1.163,3.697,2.117,0
1216,2896,2.38,5.66,5.98e+07,8.53e+07,1.300,2.976,2.048,1
1145,2963,2.24,5.79,5.18e+07,8.46e+07,1.163,3.697,2.059,1
1717,2935,3.35,5.73,8.96e+07,7.84e+07,1.163,3.697,2.096,1
1579,3722,3.08,7.27,1.33e+07,7.39e+07,1.120,3.697,2.072,1
1030,2918,2.01,5.70,5.61e+07,8.33e+07,1.120,3.697,2.041,0
813,2880,1.59,5.62,8.76e+07,7.93e+07,1.232,3.697,2.061,0
1246,3534,2.43,6.90,1.04e+08,7.23e+07,1.189,3.141,2.070,0
1410,3503,2.75,6.84,9.36e+07,6.95e+07,1.189,3.141,2.049,0
1331,3265,2.60,6.38,9.16e+07,7.44e+07,1.163,3.079,2.063,1
1345,3339,2.63,6.52,8.27e+07,6.89e+07,1.163,3.089,2.079,0
410,3305,0.80,6.46,8.99e+05,7.27e+07,1.232,3.089,2.087,1
735,3097,1.44,6.05,1.29e+08,8.36e+07,1.765,2.976,2.081,0
1153,2545,2.25,4.97,1.69e+08,6.16e+07,1.741,2.976,2.051,1
1797,2605,3.51,5.09,1.09e+08,7.38e+07,1.082,3.697,2.096,0
2031,3558,3.97,6.95,2.20e+07,6.75e+07,1.082,3.697,2.077,0
1274,2883,2.49,5.63,5.99e+07,8.36e+07,1.163,3.697,2.067,0
867,2699,1.69,5.27,8.37e+07,7.48e+07,1.249,2.936,2.083,0
244,2587,0.48,5.05,3.19e+05,4.81e+07,1.249,2.936,2.078,1
0,1448,0.00,2.83,0.00e+00,5.79e+07,1.815,2.623,2.108,1
792,1996,1.55,3.90,2.57e+08,6.14e+07,1.189,3.697,2.081,1
792,2472,1.55,4.83,2.57e+08,5.74e+07,1.189,3.697,2.074,0
1444,2581,2.82,5.04,1.24e+08,8.25e+07,1.082,3.697,2.141,1
1487,3270,2.90,6.39,1.24e+08,6.20e+07,1.082,3.697,2.111,0
1383,3218,2.70,6.29,8.62e+07,8.48e+07,1.232,2.976,2.120,1
2162,3330,4.22,6.50,9.17e+07,6.29e+07,1.200,2.883,2.110,0
817,2558,1.60,5.00,3.56e+06,6.80e+07,1.200,2.486,2.042,0
1473,2459,2.88,4.80,1.18e+08,8.62e+07,1.163,3.697,2.122,0
